dataset,seed,stream,task,epoch,optimizer_steps,cumulative_steps,train_seconds,lr_used,lr_next,loss,all_seen_train_accuracy,current_restricted_accuracy,adapter_gradient_tensors,future_data_gradient_max,main_CE,sum_CE,pool_weighted_few,assignment,pull,replay_CE,replay_weight
HK,1994,U,7,2,14,688,8.15620998002123,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",18.307944468089513,98.78787878787878,98.78787878787878,97,0.0,0.013156467849642337,0.03412739027096734,1.3080768113567626e-17,18.310715198516846,-0.01853229776024818,0.0,0.0
HK,1994,U,7,3,14,702,8.78065821097698,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",18.296712021742547,99.54545454545455,99.54545454545455,97,0.0,0.006552022512291192,0.009322643117099818,2.0755417215271084e-16,18.31071502821786,-0.019294104937996187,0.0,0.0
HK,1994,U,7,4,14,716,8.386784040019847,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",18.291826520647323,100.0,100.0,97,0.0,0.0014379597604212385,0.0014616934266606612,4.886557016680735e-17,18.310714960098267,-0.01985548021537917,0.0,0.0
HK,1994,U,7,5,14,730,8.128934702952392,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",18.290679439902306,100.0,100.0,97,0.0,0.0010596077136142412,0.0006059961380222896,4.274319520698225e-17,18.310715087822505,-0.020590449550322125,0.0,0.0
HK,1994,U,7,6,14,744,8.373756805958692,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.01988802058622241,100.0,100.0,97,0.0,0.0018464331891924043,0.001430953230283194,3.5514148298035707e-15,1.0191797180368188e-12,-0.020980482867785866,0.0,0.0
HK,1994,U,7,7,14,758,8.352815056976397,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.02088574493037803,100.0,100.0,97,0.0,0.0009090065997432768,0.0005466748019508876,1.4363406304050837e-15,3.7913405573100903e-13,-0.02137097205434527,0.0,0.0
HK,1994,U,7,8,14,772,8.232917828019708,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.021053352925394262,100.0,100.0,97,0.0,0.0012530822522031876,0.0006089059788791928,4.529458076784453e-14,9.109577460997206e-12,-0.021674015479428425,0.0,0.0
HK,1994,U,7,9,14,786,8.337070501991548,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.021256234496831894,100.0,100.0,97,0.0,0.0008749477705610584,0.0003735445178725578,2.2387957344824476e-16,6.218470079953756e-14,-0.0216723983841283,0.0,0.0
HK,1994,U,7,10,14,800,8.303295215999242,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.02152802688734872,100.0,100.0,97,0.0,0.000651344522339059,0.0001791311278793728,5.789053247633037e-16,1.762246600424916e-13,-0.021804851825748175,0.0,0.0
HK,1994,U,8,1,2,802,2.9504386800108477,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",451.51246643066406,0.0,65.11627906976744,97,0.0,17.284974098205566,47.333099365234375,4.966881597552521e-20,430.0,-0.026895496249198916,0.0,0.0
HK,1994,U,8,2,2,804,1.5695905309985392,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",431.6769714355469,44.18604651162791,96.51162790697674,97,0.0,0.9313264661468565,4.180491026099844,5.226592367650154e-21,430.0,-0.02696488499641419,0.0,0.0
HK,1994,U,8,3,2,806,1.5280547029688023,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",430.148193359375,96.51162790697674,96.51162790697674,97,0.0,0.16664732992649078,0.3597564548254013,5.2341040968271727e-23,430.0,-0.02726437896490097,0.0,0.0
HK,1994,U,8,4,2,808,1.4951947839581408,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",430.06419372558594,96.51162790697674,96.51162790697674,97,0.0,0.08584215305745602,0.1884414106607437,7.16832464589531e-22,430.0,-0.027238076925277712,0.0,0.0
HK,1994,U,8,5,2,810,1.5265920810052194,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",429.9962463378906,98.83720930232558,98.83720930232558,97,0.0,0.04112932796124369,0.029597760178148746,8.663898268199963e-22,430.0,-0.027334773540496828,0.0,0.0
HK,1994,U,8,6,2,812,1.5100755899911746,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.026106557808816433,100.0,100.0,97,0.0,0.0031950859429343836,0.00019740021525649354,6.619935529939509e-21,2.7244359928344637e-20,-0.027237388491630557,0.0,0.0
HK,1994,U,8,7,2,814,1.5072997559909709,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.0266715781763196,100.0,100.0,97,0.0,0.001635865028219996,0.0009392290085088462,1.4479909410917534e-20,3.4959438564554956e-20,-0.027529942989349368,0.0,0.0
HK,1994,U,8,8,2,816,1.6344904260477051,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.025065474212169647,100.0,100.0,97,0.0,0.0008900260399968829,0.006167754530906677,9.89253466352813e-21,2.804264027201174e-19,-0.02741806656122208,0.0,0.0
HK,1994,U,8,9,2,818,1.5271801969502121,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.021748073399066925,98.83720930232558,98.83720930232558,97,0.0,0.00041322528250020696,0.017663502134382725,6.225531169061215e-20,1.0890733454087754e-19,-0.027773649990558626,0.0,0.0
HK,1994,U,8,10,2,820,1.5516449040151201,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.024576189927756786,100.0,100.0,97,0.0,0.0004196686222712742,0.008808218408375978,1.5596527204294633e-20,2.7746347892445653e-20,-0.02765215337276459,0.0,0.0
HK,1994,U,9,1,12,832,10.789523160958197,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",4.177385415959482,56.60377358490566,61.509433962264154,97,0.0,3.1359003828062364,8.146432388787312,3.4094744684052626e-15,0.44166668426866335,-0.02505876533687115,0.0,0.0
HK,1994,U,9,2,12,844,6.005551968002692,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",0.607929271257793,90.56603773584905,90.56603773584905,97,0.0,0.2251900805689123,0.34944906088761246,2.7816855466185663e-15,0.44166668426866335,-0.025283803169926008,0.0,0.0
HK,1994,U,9,3,12,856,5.946277369046584,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",0.47968963293048245,97.54716981132076,97.54716981132076,97,0.0,0.10181205929256976,0.09138768554354708,9.738463421544335e-17,0.44166668426866335,-0.026376963903506596,0.0,0.0
HK,1994,U,9,4,12,868,6.016361394023988,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",0.49092335378130275,97.16981132075472,97.16981132075472,97,0.0,0.10775175007681052,0.11941757472231984,5.539071835780797e-15,0.44166668426866335,-0.02646643618742625,0.0,0.0
HK,1994,U,9,5,12,880,5.95839776500361,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",0.478026883987089,96.79245283018868,96.79245283018868,97,0.0,0.08452358466820442,0.10631250535398824,3.5203802149235435e-16,0.44166668426866335,-0.0272518294552962,0.0,0.0
HK,1994,U,9,6,12,892,6.302863115037326,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",0.019718190810332697,97.54716981132076,97.54716981132076,97,0.0,0.060797272191848606,0.08074204951602344,6.287293708906686e-15,5.102072026897556e-13,-0.02746158515413602,0.0,0.0
HK,1994,U,9,7,12,904,5.944519986049272,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",0.008837802025179068,98.11320754716981,98.11320754716981,97,0.0,0.05071595255867578,0.05851420841221019,6.183992491098889e-16,1.0580005823936026e-14,-0.027572252104679743,0.0,0.0
HK,1994,U,9,8,12,916,6.159468648955226,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",0.007895859734465679,97.35849056603773,97.35849056603773,97,0.0,0.052769569447264075,0.05581237053653846,3.1049415248227305e-16,9.83528779967838e-15,-0.02829812243580818,0.0,0.0
HK,1994,U,9,9,12,928,6.239716859010514,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",0.005666395106042425,98.30188679245283,98.30188679245283,97,0.0,0.047808869282865395,0.0525568412466176,3.012395583617423e-15,5.338817607522702e-14,-0.027788841724395757,0.0,0.0
HK,1994,U,9,10,12,940,6.091719029005617,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.0012820287762830656,98.49056603773585,98.49056603773585,97,0.0,0.04059531888439475,0.040808463925107695,2.7255799709469333e-16,1.0412464395502823e-14,-0.028416623175144193,0.0,0.0
HK,1994,U,10,1,18,958,17.749310671002604,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",4.538565981719229,72.96340023612751,81.93624557260921,97,0.0,3.6701318754090204,8.620170399210313,1.839081927610807e-16,0.4705555737018585,-0.028757269680500033,0.0,0.0
HK,1994,U,10,2,18,976,9.618865783966612,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",0.45521054168542224,99.05548996458087,99.05548996458087,97,0.0,0.019866351594424084,0.02338456693784489,1.2830213264414335e-16,0.4705555737018585,-0.02976200514369541,0.0,0.0
HK,1994,U,10,3,18,994,10.503459850966465,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",0.442959682808982,100.0,100.0,97,0.0,0.0066875087278377675,0.0024197550964244227,1.555830833033314e-17,0.4705555737018585,-0.030631646679507366,0.0,0.0
HK,1994,U,10,4,18,1012,9.98371171799954,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",0.44012438257535297,100.0,100.0,97,0.0,0.0024766884145921925,0.0006377112521376046,5.017439270727707e-18,0.4705555737018585,-0.031469321747620904,0.0,0.0
HK,1994,U,10,5,18,1030,10.419023495982401,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",0.43929294413990444,100.0,100.0,97,0.0,0.0019439173160612376,0.0004929809668586435,1.0520373571244533e-17,0.4705555737018585,-0.03207492017083698,0.0,0.0
HK,1994,U,10,6,18,1048,10.426210070028901,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.031642196906937495,100.0,100.0,97,0.0,0.0025044786468950203,0.0004844640318171716,2.1566981663471065e-16,8.843970184755984e-15,-0.03263851073053148,0.0,0.0
HK,1994,U,10,7,18,1066,10.23092809098307,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.032260763148466744,100.0,100.0,97,0.0,0.001750981857185252,0.00038230010027796705,5.090499086003115e-16,4.932389257997759e-14,-0.03297185732258691,0.0,0.0
HK,1994,U,10,8,18,1084,10.157936173025519,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.03295004947317971,100.0,100.0,97,0.0,0.0014080609317817208,0.0003058892697380442,3.4246473448367933e-16,1.1384402965539041e-14,-0.03352136529154248,0.0,0.0
HK,1994,U,10,9,18,1102,10.023008165007923,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.033111905886067286,100.0,100.0,97,0.0,0.0014109406636432847,0.0003244099704412899,1.0025749994768315e-17,6.029374911887978e-16,-0.03369035489029355,0.0,0.0
HK,1994,U,10,10,18,1120,9.7827302319929,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.03283404807249705,100.0,100.0,97,0.0,0.0017723800087373497,0.0004386048886873242,1.9827322877583793e-17,1.5058141819351911e-15,-0.03357104245159361,0.0,0.0
HK,1994,U,11,1,35,1155,31.28436980600236,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",3.906405761412212,73.7783075089392,75.98331346841478,97,0.0,3.560033707533564,6.8285230554640295,9.11005572219559e-13,0.4794285910470145,-0.03587521323135921,0.0,0.0
HK,1994,U,11,2,35,1190,17.82701803802047,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",0.5268743974821908,96.7818831942789,96.7818831942789,97,0.0,0.149663067396198,0.10623896330861109,2.1910273267714346e-12,0.4794285910470145,-0.03785487319741931,0.0,0.0
HK,1994,U,11,3,35,1225,17.595185019948985,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",0.489655921288899,98.15256257449344,98.15256257449344,97,0.0,0.09370482553328786,0.056286283562492045,5.997733941042341e-14,0.4794285910470145,-0.03976970510823386,0.0,0.0
HK,1994,U,11,4,35,1260,17.803607538051438,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",0.4789135907377515,98.45053635280095,98.45053635280095,97,0.0,0.07545153229896512,0.04743929133151791,1.0714927968469342e-12,0.4794285910470145,-0.04147861301898957,0.0,0.0
HK,1994,U,11,5,35,1295,17.752349799964577,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",0.46914983902658736,98.74851013110846,98.74851013110846,97,0.0,0.06676411147096327,0.031060011688220715,1.1628788904332295e-12,0.4794285910470145,-0.04288679131439754,0.0,0.0
HK,1994,U,11,6,35,1330,17.86878511699615,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.011963953184229987,99.04648390941597,99.04648390941597,97,0.0,0.06465481467811125,0.03162688718959024,8.025481965291332e-12,1.0054982286486763e-10,-0.044057853732790274,0.0,0.0
HK,1994,U,11,7,35,1365,18.068334765033796,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",-0.022541433732424464,99.46364719904648,99.46364719904648,97,0.0,0.045648668866072384,0.021627113775217106,8.390842231693343e-15,1.4008718329950033e-12,-0.044966694457190384,0.0,0.0
HK,1994,U,11,8,35,1400,18.37351880397182,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.02208644843527249,99.46364719904648,99.46364719904648,97,0.0,0.049852352203535184,0.02048684640030842,4.908838863084628e-15,1.0498786770557769e-12,-0.04553284840924399,0.0,0.0
HK,1994,U,11,9,35,1435,18.782863941974938,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",-0.027824010327458383,99.58283671036949,99.58283671036949,97,0.0,0.040107560929443155,0.014161500359685825,9.446454557952868e-15,1.822124474240966e-12,-0.045913696799959464,0.0,0.0
HK,1994,U,11,10,35,1470,18.3968180110096,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",-0.02864654889064176,99.64243146603098,99.64243146603098,97,0.0,0.03842535624280572,0.013911605055078066,1.7558475290747328e-15,2.552413893936469e-13,-0.04609220249312264,0.0,0.0
HK,1994,R,1,1,3,3,4.006406591972336,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",42.54573851823807,89.91596638655462,89.91596638655462,97,0.0,0.4358576238155365,0.20582677610218525,26.630909005800884,33.459078807393475,-0.004204356794555982,0.0,0.0
HK,1994,R,1,2,3,6,2.2169132719864137,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",2.2975241939226785,99.15966386554622,99.15966386554622,97,0.0,0.0067073549786679605,0.038724115447318276,6.8598242203394575,1.0012881830334663e-06,-0.004228917385141055,0.0,0.0
HK,1994,R,1,3,3,9,2.1281109979609028,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",1.3748540927966435,100.0,100.0,97,0.0,0.004584259392383198,1.240789773267655e-05,4.133775611718495,3.7907454952801345e-09,-0.0046034364650646845,0.0,0.0
HK,1994,R,1,4,3,12,2.133893520978745,"[0.0002402288615824086, 0.0023837389521772475]","[0.00019980746418436736, 0.0019669804065905465]",0.05693506286479533,100.0,100.0,97,0.0,0.013823070873816809,8.603390552567683e-07,0.17152029869612306,4.405364961712621e-12,-0.004846349234382312,0.0,0.0
HK,1994,R,1,5,3,15,2.172568036010489,"[0.00019980746418436736, 0.0019669804065905465]","[0.00015499999999999997, 0.001505]",0.08388854221751292,100.0,100.0,97,0.0,0.007758140214718878,2.5717068439234936e-06,0.2578946975021002,3.3158661002138007e-13,-0.004663258045911789,0.0,0.0
HK,1994,R,1,6,3,18,2.1967297790106386,"[0.00015499999999999997, 0.001505]","[0.00011019253581563262, 0.0010430195934094538]",-0.0032006732265775404,100.0,100.0,97,0.0,0.00392732231800134,4.6854722294635093e-07,0.0003852079973777715,1.8947802672928762e-13,-0.0046383394549290346,0.0,0.0
HK,1994,R,1,7,3,21,2.160550189029891,"[0.00011019253581563262, 0.0010430195934094538]","[6.97711384175914e-05, 0.000626261047822753]",0.003040410578250885,100.0,100.0,97,0.0,0.018353221254074015,0.000620548871680171,0.004354087635950539,4.2632549689577043e-13,-0.004735542212923368,0.0,0.0
HK,1994,R,1,8,3,24,2.237222219002433,"[6.97711384175914e-05, 0.000626261047822753]","[3.769253581563263e-05, 0.0002955195934094538]",-0.002987608313560486,100.0,100.0,97,0.0,0.0018524899690722425,1.2355602735010981e-05,0.00413365241062517,0.0,-0.0049871078381935755,0.0,0.0
HK,1994,R,1,9,3,27,2.124017144960817,"[3.769253581563263e-05, 0.0002955195934094538]","[1.7096805137202738e-05, 8.317050813874548e-05]",0.003186777699738741,100.0,100.0,97,0.0,0.00990081011938552,0.0003606672817072128,0.014752592076547444,9.473902239966192e-14,-0.005151244997978211,0.0,0.0
HK,1994,R,1,10,3,30,2.1734904079930857,"[1.7096805137202738e-05, 8.317050813874548e-05]","[1e-05, 1e-05]",0.013233420128623644,100.0,100.0,97,0.0,0.007482421693566721,0.0013393932539555269,0.04582503937278185,0.0,-0.004982198650638263,0.0,0.0
HK,1994,R,2,1,18,48,16.623337724944577,"[0.00030000000000000003, 0.003]","[0.0002929031948627973, 0.0029268294918612546]",24.986462612946827,87.33413751507841,94.8130277442702,97,0.0,6.058899867865774,0.8214739431342524,11.458386732462559,17.793085428575676,-0.004262950043711398,1.0847198123758264,1.0
HK,1994,R,2,2,18,66,9.322571087046526,"[0.0002929031948627973, 0.0029268294918612546]","[0.0002723074641843674, 0.0027144804065905464]",1.2381721983353298,99.27623642943306,99.27623642943306,97,0.0,0.34249783513956167,0.032491016356996964,3.8804643417157263e-10,0.4605555377072758,-0.00523200233777364,0.6578523884059527,1.0
HK,1994,R,2,3,18,84,9.652468560030684,"[0.0002723074641843674, 0.0027144804065905464]","[0.0002402288615824086, 0.0023837389521772475]",1.285120310054885,99.63811821471653,99.63811821471653,97,0.0,0.0679378033104159,0.024951973203615935,1.5378132022567736e-11,0.4605555741323365,-0.006311074913375908,0.7999125582986673,1.0
