candidate,changed,class_id,comparator,corrections,dataset,destructions,n,seed,task,wrong_to_different_wrong
B.V,12,8,G.V,1,HK,8,153,1993,11,3
B.V,6,9,G.V,2,HK,4,164,1993,11,0
B.V,67,10,G.V,2,HK,44,150,1993,11,21
B.V,34,11,G.V,0,HK,7,61,1993,11,27
B.V,11,12,G.V,5,HK,3,41,1993,11,3
B.V,14,13,G.V,6,HK,7,160,1993,11,1
B.V,17,14,G.V,5,HK,10,60,1993,11,2
B.V,2,15,G.V,0,HK,2,123,1993,11,0
B.V,5,16,G.V,2,HK,3,8,1993,11,0
B.V,3,17,G.V,0,HK,2,5,1993,11,1
B.V,21,18,G.V,1,HK,5,33,1993,11,15
B.V,2,19,G.V,1,HK,0,2,1993,11,1
B.V,46,20,G.V,2,HK,5,66,1993,11,39
B.V,2,21,G.V,0,HK,0,4,1993,11,2
B.V,6,22,G.V,0,HK,3,21,1993,11,3
B.V,0,16,G.V,0,HK,0,8,1994,1,0
B.V,0,22,G.V,0,HK,0,21,1994,1,0
B.V,7,12,G.V,6,HK,1,41,1994,2,0
B.V,4,13,G.V,4,HK,0,160,1994,2,0
B.V,2,16,G.V,0,HK,2,8,1994,2,0
B.V,0,22,G.V,0,HK,0,21,1994,2,0
B.V,1,4,G.V,1,HK,0,165,1994,3,0
B.V,7,12,G.V,6,HK,1,41,1994,3,0
B.V,7,13,G.V,5,HK,2,160,1994,3,0
B.V,2,16,G.V,0,HK,2,8,1994,3,0
B.V,3,21,G.V,0,HK,3,4,1994,3,0
B.V,3,22,G.V,0,HK,3,21,1994,3,0
B.V,0,4,G.V,0,HK,0,165,1994,4,0
B.V,7,12,G.V,5,HK,2,41,1994,4,0
B.V,11,13,G.V,8,HK,2,160,1994,4,1
B.V,2,16,G.V,0,HK,2,8,1994,4,0
B.V,3,17,G.V,0,HK,3,5,1994,4,0
B.V,2,19,G.V,1,HK,1,2,1994,4,0
B.V,3,21,G.V,0,HK,1,4,1994,4,2
B.V,5,22,G.V,0,HK,4,21,1994,4,1
B.V,0,4,G.V,0,HK,0,165,1994,5,0
B.V,1,6,G.V,0,HK,0,1,1994,5,1
B.V,21,11,G.V,6,HK,10,61,1994,5,5
B.V,7,12,G.V,5,HK,1,41,1994,5,1
B.V,11,13,G.V,8,HK,2,160,1994,5,1
B.V,3,16,G.V,0,HK,2,8,1994,5,1
B.V,3,17,G.V,0,HK,3,5,1994,5,0
B.V,2,19,G.V,1,HK,1,2,1994,5,0
B.V,3,21,G.V,0,HK,1,4,1994,5,2
B.V,5,22,G.V,0,HK,3,21,1994,5,2
B.V,31,3,G.V,15,HK,15,157,1994,6,1
B.V,30,4,G.V,11,HK,19,165,1994,6,0
B.V,1,6,G.V,0,HK,0,1,1994,6,1
B.V,30,11,G.V,4,HK,19,61,1994,6,7
B.V,8,12,G.V,6,HK,1,41,1994,6,1
B.V,11,13,G.V,8,HK,2,160,1994,6,1
B.V,2,15,G.V,0,HK,2,123,1994,6,0
B.V,4,16,G.V,1,HK,3,8,1994,6,0
B.V,3,17,G.V,0,HK,3,5,1994,6,0
B.V,2,19,G.V,1,HK,1,2,1994,6,0
B.V,3,21,G.V,0,HK,1,4,1994,6,2
B.V,5,22,G.V,0,HK,3,21,1994,6,2
B.V,3,0,G.V,2,HK,0,7,1994,7,1
B.V,30,3,G.V,14,HK,15,157,1994,7,1
B.V,28,4,G.V,9,HK,19,165,1994,7,0
B.V,1,6,G.V,0,HK,0,1,1994,7,1
B.V,6,9,G.V,1,HK,5,164,1994,7,0
B.V,34,11,G.V,4,HK,18,61,1994,7,12
B.V,13,12,G.V,5,HK,5,41,1994,7,3
B.V,11,13,G.V,7,HK,4,160,1994,7,0
B.V,2,15,G.V,0,HK,2,123,1994,7,0
B.V,4,16,G.V,0,HK,3,8,1994,7,1
B.V,3,17,G.V,0,HK,3,5,1994,7,0
B.V,2,19,G.V,1,HK,1,2,1994,7,0
B.V,3,21,G.V,0,HK,1,4,1994,7,2
B.V,5,22,G.V,0,HK,3,21,1994,7,2
B.V,4,0,G.V,3,HK,0,7,1994,8,1
B.V,32,3,G.V,15,HK,15,157,1994,8,2
B.V,27,4,G.V,6,HK,20,165,1994,8,1
B.V,0,5,G.V,0,HK,0,1,1994,8,0
B.V,1,6,G.V,0,HK,0,1,1994,8,1
B.V,0,7,G.V,0,HK,0,21,1994,8,0
B.V,7,9,G.V,2,HK,5,164,1994,8,0
B.V,38,11,G.V,5,HK,17,61,1994,8,16
B.V,11,12,G.V,5,HK,3,41,1994,8,3
B.V,15,13,G.V,10,HK,4,160,1994,8,1
B.V,2,15,G.V,0,HK,2,123,1994,8,0
B.V,3,16,G.V,0,HK,2,8,1994,8,1
B.V,3,17,G.V,0,HK,3,5,1994,8,0
B.V,2,19,G.V,1,HK,1,2,1994,8,0
B.V,3,21,G.V,0,HK,1,4,1994,8,2
B.V,6,22,G.V,0,HK,3,21,1994,8,3
B.V,4,0,G.V,3,HK,0,7,1994,9,1
B.V,8,1,G.V,0,HK,8,113,1994,9,0
B.V,35,3,G.V,16,HK,17,157,1994,9,2
B.V,32,4,G.V,9,HK,21,165,1994,9,2
B.V,0,5,G.V,0,HK,0,1,1994,9,0
B.V,1,6,G.V,0,HK,0,1,1994,9,1
B.V,0,7,G.V,0,HK,0,21,1994,9,0
B.V,6,9,G.V,2,HK,4,164,1994,9,0
B.V,37,11,G.V,3,HK,17,61,1994,9,17
B.V,13,12,G.V,5,HK,5,41,1994,9,3
B.V,12,13,G.V,6,HK,5,160,1994,9,1
B.V,2,15,G.V,0,HK,2,123,1994,9,0
B.V,4,16,G.V,0,HK,3,8,1994,9,1
B.V,4,17,G.V,0,HK,3,5,1994,9,1
B.V,21,18,G.V,4,HK,6,33,1994,9,11
B.V,2,19,G.V,1,HK,0,2,1994,9,1
B.V,2,21,G.V,0,HK,0,4,1994,9,2
B.V,6,22,G.V,0,HK,3,21,1994,9,3
B.V,4,0,G.V,2,HK,1,7,1994,10,1
B.V,10,1,G.V,1,HK,9,113,1994,10,0
B.V,34,3,G.V,15,HK,17,157,1994,10,2
B.V,29,4,G.V,9,HK,19,165,1994,10,1
B.V,0,5,G.V,0,HK,0,1,1994,10,0
B.V,1,6,G.V,0,HK,0,1,1994,10,1
B.V,0,7,G.V,0,HK,0,21,1994,10,0
B.V,7,9,G.V,2,HK,5,164,1994,10,0
B.V,67,10,G.V,2,HK,44,150,1994,10,21
B.V,32,11,G.V,1,HK,7,61,1994,10,24
B.V,11,12,G.V,5,HK,3,41,1994,10,3
B.V,13,13,G.V,6,HK,6,160,1994,10,1
B.V,17,14,G.V,5,HK,10,60,1994,10,2
B.V,2,15,G.V,0,HK,2,123,1994,10,0
B.V,5,16,G.V,2,HK,3,8,1994,10,0
B.V,4,17,G.V,0,HK,3,5,1994,10,1
B.V,23,18,G.V,3,HK,7,33,1994,10,13
B.V,2,19,G.V,1,HK,0,2,1994,10,1
B.V,2,21,G.V,0,HK,0,4,1994,10,2
B.V,6,22,G.V,0,HK,3,21,1994,10,3
B.V,3,0,G.V,1,HK,0,7,1994,11,2
B.V,12,1,G.V,7,HK,4,113,1994,11,1
B.V,10,2,G.V,2,HK,8,182,1994,11,0
B.V,35,3,G.V,16,HK,16,157,1994,11,3
B.V,32,4,G.V,8,HK,22,165,1994,11,2
B.V,1,5,G.V,1,HK,0,1,1994,11,0
B.V,1,6,G.V,0,HK,0,1,1994,11,1
B.V,0,7,G.V,0,HK,0,21,1994,11,0
B.V,12,8,G.V,1,HK,8,153,1994,11,3
B.V,6,9,G.V,2,HK,4,164,1994,11,0
B.V,67,10,G.V,2,HK,44,150,1994,11,21
B.V,34,11,G.V,0,HK,7,61,1994,11,27
B.V,11,12,G.V,5,HK,3,41,1994,11,3
B.V,14,13,G.V,6,HK,7,160,1994,11,1
B.V,17,14,G.V,5,HK,10,60,1994,11,2
B.V,2,15,G.V,0,HK,2,123,1994,11,0
B.V,5,16,G.V,2,HK,3,8,1994,11,0
B.V,3,17,G.V,0,HK,2,5,1994,11,1
B.V,21,18,G.V,1,HK,5,33,1994,11,15
B.V,2,19,G.V,1,HK,0,2,1994,11,1
B.V,46,20,G.V,2,HK,5,66,1994,11,39
B.V,2,21,G.V,0,HK,0,4,1994,11,2
B.V,6,22,G.V,0,HK,3,21,1994,11,3
B.V,0,9,G.V,0,HK,0,164,1995,1,0
B.V,5,13,G.V,4,HK,1,160,1995,1,0
B.V,1,9,G.V,1,HK,0,164,1995,2,0
B.V,9,13,G.V,4,HK,4,160,1995,2,1
B.V,1,14,G.V,0,HK,1,60,1995,2,0
B.V,0,16,G.V,0,HK,0,8,1995,2,0
B.V,0,5,G.V,0,HK,0,1,1995,3,0
B.V,4,9,G.V,1,HK,3,164,1995,3,0
B.V,8,13,G.V,5,HK,3,160,1995,3,0
B.V,11,14,G.V,1,HK,10,60,1995,3,0
B.V,2,15,G.V,0,HK,1,123,1995,3,1
B.V,0,16,G.V,0,HK,0,8,1995,3,0
B.V,0,1,G.V,0,HK,0,113,1995,4,0
B.V,0,5,G.V,0,HK,0,1,1995,4,0
B.V,5,9,G.V,2,HK,3,164,1995,4,0
B.V,8,12,G.V,7,HK,1,41,1995,4,0
B.V,7,13,G.V,2,HK,4,160,1995,4,1
B.V,12,14,G.V,1,HK,11,60,1995,4,0
B.V,2,15,G.V,0,HK,1,123,1995,4,1
B.V,3,16,G.V,1,HK,2,8,1995,4,0
B.V,2,1,G.V,0,HK,2,113,1995,5,0
B.V,0,5,G.V,0,HK,0,1,1995,5,0
B.V,6,8,G.V,0,HK,6,153,1995,5,0
B.V,4,9,G.V,2,HK,2,164,1995,5,0
B.V,8,12,G.V,7,HK,1,41,1995,5,0
B.V,6,13,G.V,1,HK,4,160,1995,5,1
B.V,13,14,G.V,2,HK,11,60,1995,5,0
B.V,6,15,G.V,0,HK,6,123,1995,5,0
B.V,3,16,G.V,1,HK,2,8,1995,5,0
B.V,2,22,G.V,0,HK,2,21,1995,5,0
B.V,3,1,G.V,0,HK,3,113,1995,6,0
B.V,0,5,G.V,0,HK,0,1,1995,6,0
B.V,9,8,G.V,1,HK,5,153,1995,6,3
B.V,5,9,G.V,3,HK,2,164,1995,6,0
B.V,7,12,G.V,6,HK,1,41,1995,6,0
B.V,12,13,G.V,5,HK,6,160,1995,6,1
B.V,14,14,G.V,3,HK,9,60,1995,6,2
B.V,5,15,G.V,0,HK,5,123,1995,6,0
B.V,3,16,G.V,1,HK,2,8,1995,6,0
B.V,2,17,G.V,0,HK,2,5,1995,6,0
B.V,2,19,G.V,1,HK,1,2,1995,6,0
B.V,4,22,G.V,1,HK,1,21,1995,6,2
B.V,5,1,G.V,0,HK,5,113,1995,7,0
B.V,0,5,G.V,0,HK,0,1,1995,7,0
B.V,1,6,G.V,0,HK,0,1,1995,7,1
B.V,10,8,G.V,2,HK,6,153,1995,7,2
B.V,4,9,G.V,2,HK,2,164,1995,7,0
B.V,6,12,G.V,5,HK,1,41,1995,7,0
B.V,12,13,G.V,5,HK,6,160,1995,7,1
B.V,16,14,G.V,5,HK,9,60,1995,7,2
B.V,5,15,G.V,0,HK,5,123,1995,7,0
B.V,3,16,G.V,1,HK,2,8,1995,7,0
B.V,2,17,G.V,1,HK,1,5,1995,7,0
B.V,22,18,G.V,2,HK,10,33,1995,7,10
B.V,2,19,G.V,1,HK,1,2,1995,7,0
B.V,4,22,G.V,1,HK,1,21,1995,7,2
B.V,3,0,G.V,2,HK,0,7,1995,8,1
B.V,5,1,G.V,0,HK,5,113,1995,8,0
B.V,0,5,G.V,0,HK,0,1,1995,8,0
B.V,1,6,G.V,0,HK,0,1,1995,8,1
B.V,11,8,G.V,2,HK,7,153,1995,8,2
B.V,4,9,G.V,2,HK,2,164,1995,8,0
B.V,12,12,G.V,5,HK,4,41,1995,8,3
B.V,15,13,G.V,5,HK,9,160,1995,8,1
B.V,16,14,G.V,5,HK,9,60,1995,8,2
B.V,3,15,G.V,0,HK,3,123,1995,8,0
B.V,3,16,G.V,0,HK,3,8,1995,8,0
B.V,3,17,G.V,0,HK,2,5,1995,8,1
B.V,22,18,G.V,2,HK,9,33,1995,8,11
B.V,2,19,G.V,1,HK,0,2,1995,8,1
B.V,43,20,G.V,4,HK,6,66,1995,8,33
B.V,5,22,G.V,1,HK,2,21,1995,8,2
B.V,4,0,G.V,3,HK,0,7,1995,9,1
B.V,5,1,G.V,0,HK,5,113,1995,9,0
B.V,1,3,G.V,0,HK,1,157,1995,9,0
B.V,0,5,G.V,0,HK,0,1,1995,9,0
B.V,1,6,G.V,0,HK,0,1,1995,9,1
B.V,11,8,G.V,2,HK,7,153,1995,9,2
B.V,6,9,G.V,2,HK,4,164,1995,9,0
B.V,36,11,G.V,4,HK,16,61,1995,9,16
B.V,10,12,G.V,5,HK,4,41,1995,9,1
B.V,16,13,G.V,6,HK,9,160,1995,9,1
B.V,17,14,G.V,5,HK,10,60,1995,9,2
B.V,2,15,G.V,0,HK,2,123,1995,9,0
B.V,3,16,G.V,0,HK,2,8,1995,9,1
B.V,3,17,G.V,1,HK,2,5,1995,9,0
B.V,21,18,G.V,1,HK,10,33,1995,9,10
B.V,2,19,G.V,1,HK,0,2,1995,9,1
B.V,43,20,G.V,4,HK,6,66,1995,9,33
B.V,4,22,G.V,1,HK,1,21,1995,9,2
B.V,4,0,G.V,3,HK,0,7,1995,10,1
B.V,9,1,G.V,5,HK,4,113,1995,10,0
B.V,3,2,G.V,2,HK,1,182,1995,10,0
B.V,1,3,G.V,0,HK,1,157,1995,10,0
B.V,1,5,G.V,1,HK,0,1,1995,10,0
B.V,1,6,G.V,0,HK,0,1,1995,10,1
B.V,13,8,G.V,1,HK,9,153,1995,10,3
B.V,6,9,G.V,2,HK,4,164,1995,10,0
B.V,37,11,G.V,5,HK,17,61,1995,10,15
B.V,10,12,G.V,5,HK,3,41,1995,10,2
B.V,16,13,G.V,6,HK,9,160,1995,10,1
B.V,18,14,G.V,5,HK,11,60,1995,10,2
B.V,2,15,G.V,0,HK,2,123,1995,10,0
B.V,4,16,G.V,1,HK,2,8,1995,10,1
B.V,3,17,G.V,0,HK,2,5,1995,10,1
B.V,22,18,G.V,1,HK,5,33,1995,10,16
B.V,2,19,G.V,1,HK,0,2,1995,10,1
B.V,47,20,G.V,2,HK,6,66,1995,10,39
B.V,2,21,G.V,0,HK,0,4,1995,10,2
B.V,7,22,G.V,0,HK,4,21,1995,10,3
B.V,3,0,G.V,1,HK,0,7,1995,11,2
B.V,12,1,G.V,7,HK,4,113,1995,11,1
B.V,10,2,G.V,2,HK,8,182,1995,11,0
B.V,35,3,G.V,16,HK,16,157,1995,11,3
B.V,32,4,G.V,8,HK,22,165,1995,11,2
B.V,1,5,G.V,1,HK,0,1,1995,11,0
B.V,1,6,G.V,0,HK,0,1,1995,11,1
B.V,0,7,G.V,0,HK,0,21,1995,11,0
B.V,12,8,G.V,1,HK,8,153,1995,11,3
B.V,6,9,G.V,2,HK,4,164,1995,11,0
B.V,67,10,G.V,2,HK,44,150,1995,11,21
B.V,34,11,G.V,0,HK,7,61,1995,11,27
B.V,11,12,G.V,5,HK,3,41,1995,11,3
B.V,14,13,G.V,6,HK,7,160,1995,11,1
B.V,17,14,G.V,5,HK,10,60,1995,11,2
B.V,2,15,G.V,0,HK,2,123,1995,11,0
B.V,5,16,G.V,2,HK,3,8,1995,11,0
B.V,3,17,G.V,0,HK,2,5,1995,11,1
B.V,21,18,G.V,1,HK,5,33,1995,11,15
B.V,2,19,G.V,1,HK,0,2,1995,11,1
B.V,46,20,G.V,2,HK,5,66,1995,11,39
B.V,2,21,G.V,0,HK,0,4,1995,11,2
B.V,6,22,G.V,0,HK,3,21,1995,11,3
B.Z,1,0,G.Z,1,HK,0,7,1993,1,0
B.Z,76,4,G.Z,76,HK,0,165,1993,1,0
B.Z,5,0,G.Z,3,HK,0,7,1993,2,2
B.Z,109,4,G.Z,107,HK,1,165,1993,2,1
B.Z,86,8,G.Z,80,HK,2,153,1993,2,4
B.Z,38,12,G.Z,27,HK,1,41,1993,2,10
B.Z,4,0,G.Z,3,HK,0,7,1993,3,1
B.Z,96,2,G.Z,10,HK,0,182,1993,3,86
B.Z,117,4,G.Z,112,HK,1,165,1993,3,4
B.Z,109,8,G.Z,100,HK,2,153,1993,3,7
B.Z,33,11,G.Z,8,HK,19,61,1993,3,6
B.Z,26,12,G.Z,7,HK,0,41,1993,3,19
B.Z,4,0,G.Z,3,HK,0,7,1993,4,1
B.Z,117,2,G.Z,2,HK,0,182,1993,4,115
B.Z,128,3,G.Z,71,HK,0,157,1993,4,57
B.Z,124,4,G.Z,101,HK,5,165,1993,4,18
B.Z,133,8,G.Z,120,HK,3,153,1993,4,10
B.Z,33,11,G.Z,8,HK,19,61,1993,4,6
B.Z,26,12,G.Z,7,HK,0,41,1993,4,19
B.Z,5,17,G.Z,1,HK,2,5,1993,4,2
B.Z,7,0,G.Z,2,HK,0,7,1993,5,5
B.Z,161,2,G.Z,2,HK,0,182,1993,5,159
B.Z,140,3,G.Z,71,HK,0,157,1993,5,69
B.Z,150,4,G.Z,127,HK,3,165,1993,5,20
B.Z,140,8,G.Z,127,HK,2,153,1993,5,11
B.Z,40,11,G.Z,11,HK,23,61,1993,5,6
B.Z,32,12,G.Z,4,HK,0,41,1993,5,28
B.Z,7,16,G.Z,5,HK,0,8,1993,5,2
B.Z,5,17,G.Z,1,HK,2,5,1993,5,2
B.Z,4,21,G.Z,2,HK,0,4,1993,5,2
B.Z,7,0,G.Z,2,HK,0,7,1993,6,5
B.Z,161,2,G.Z,2,HK,0,182,1993,6,159
B.Z,140,3,G.Z,60,HK,0,157,1993,6,80
B.Z,150,4,G.Z,127,HK,3,165,1993,6,20
B.Z,142,8,G.Z,112,HK,4,153,1993,6,26
B.Z,41,11,G.Z,11,HK,24,61,1993,6,6
B.Z,32,12,G.Z,4,HK,0,41,1993,6,28
B.Z,158,13,G.Z,118,HK,0,160,1993,6,40
B.Z,7,16,G.Z,5,HK,0,8,1993,6,2
B.Z,5,17,G.Z,1,HK,2,5,1993,6,2
B.Z,4,21,G.Z,1,HK,0,4,1993,6,3
B.Z,17,22,G.Z,4,HK,0,21,1993,6,13
B.Z,7,0,G.Z,2,HK,0,7,1993,7,5
B.Z,163,2,G.Z,2,HK,0,182,1993,7,161
B.Z,140,3,G.Z,60,HK,0,157,1993,7,80
B.Z,150,4,G.Z,126,HK,3,165,1993,7,21
B.Z,145,8,G.Z,113,HK,2,153,1993,7,30
B.Z,43,11,G.Z,12,HK,24,61,1993,7,7
B.Z,33,12,G.Z,4,HK,0,41,1993,7,29
B.Z,158,13,G.Z,117,HK,0,160,1993,7,41
B.Z,44,14,G.Z,39,HK,1,60,1993,7,4
B.Z,7,16,G.Z,5,HK,0,8,1993,7,2
B.Z,5,17,G.Z,1,HK,2,5,1993,7,2
B.Z,32,18,G.Z,0,HK,0,33,1993,7,32
B.Z,4,21,G.Z,1,HK,0,4,1993,7,3
B.Z,17,22,G.Z,2,HK,0,21,1993,7,15
B.Z,7,0,G.Z,2,HK,0,7,1993,8,5
B.Z,164,2,G.Z,2,HK,0,182,1993,8,162
B.Z,141,3,G.Z,60,HK,0,157,1993,8,81
B.Z,151,4,G.Z,127,HK,3,165,1993,8,21
B.Z,145,8,G.Z,113,HK,2,153,1993,8,30
B.Z,159,9,G.Z,118,HK,0,164,1993,8,41
B.Z,44,11,G.Z,11,HK,25,61,1993,8,8
B.Z,33,12,G.Z,4,HK,0,41,1993,8,29
B.Z,158,13,G.Z,117,HK,0,160,1993,8,41
B.Z,44,14,G.Z,39,HK,1,60,1993,8,4
B.Z,7,16,G.Z,5,HK,0,8,1993,8,2
B.Z,5,17,G.Z,1,HK,2,5,1993,8,2
B.Z,32,18,G.Z,0,HK,0,33,1993,8,32
B.Z,2,19,G.Z,0,HK,0,2,1993,8,2
B.Z,4,21,G.Z,1,HK,0,4,1993,8,3
B.Z,17,22,G.Z,2,HK,0,21,1993,8,15
B.Z,7,0,G.Z,2,HK,0,7,1993,9,5
B.Z,168,2,G.Z,1,HK,0,182,1993,9,167
B.Z,143,3,G.Z,60,HK,0,157,1993,9,83
B.Z,151,4,G.Z,127,HK,3,165,1993,9,21
B.Z,1,6,G.Z,0,HK,0,1,1993,9,1
B.Z,150,8,G.Z,98,HK,6,153,1993,9,46
B.Z,162,9,G.Z,103,HK,0,164,1993,9,59
B.Z,48,11,G.Z,10,HK,28,61,1993,9,10
B.Z,34,12,G.Z,4,HK,0,41,1993,9,30
B.Z,158,13,G.Z,111,HK,0,160,1993,9,47
B.Z,48,14,G.Z,21,HK,5,60,1993,9,22
B.Z,121,15,G.Z,117,HK,0,123,1993,9,4
B.Z,7,16,G.Z,5,HK,0,8,1993,9,2
B.Z,5,17,G.Z,0,HK,2,5,1993,9,3
B.Z,33,18,G.Z,0,HK,0,33,1993,9,33
B.Z,2,19,G.Z,0,HK,0,2,1993,9,2
B.Z,4,21,G.Z,1,HK,0,4,1993,9,3
B.Z,19,22,G.Z,2,HK,0,21,1993,9,17
B.Z,7,0,G.Z,2,HK,0,7,1993,10,5
B.Z,168,2,G.Z,1,HK,0,182,1993,10,167
B.Z,143,3,G.Z,60,HK,0,157,1993,10,83
B.Z,151,4,G.Z,127,HK,3,165,1993,10,21
B.Z,0,5,G.Z,0,HK,0,1,1993,10,0
B.Z,1,6,G.Z,0,HK,0,1,1993,10,1
B.Z,150,8,G.Z,98,HK,6,153,1993,10,46
B.Z,162,9,G.Z,103,HK,0,164,1993,10,59
B.Z,48,11,G.Z,10,HK,28,61,1993,10,10
B.Z,34,12,G.Z,4,HK,0,41,1993,10,30
B.Z,158,13,G.Z,109,HK,0,160,1993,10,49
B.Z,48,14,G.Z,20,HK,5,60,1993,10,23
B.Z,121,15,G.Z,117,HK,0,123,1993,10,4
B.Z,7,16,G.Z,5,HK,0,8,1993,10,2
B.Z,5,17,G.Z,0,HK,2,5,1993,10,3
B.Z,33,18,G.Z,0,HK,0,33,1993,10,33
B.Z,2,19,G.Z,0,HK,0,2,1993,10,2
B.Z,61,20,G.Z,6,HK,0,66,1993,10,55
B.Z,4,21,G.Z,1,HK,0,4,1993,10,3
B.Z,19,22,G.Z,1,HK,0,21,1993,10,18
B.Z,7,0,G.Z,2,HK,0,7,1993,11,5
B.Z,108,1,G.Z,0,HK,0,113,1993,11,108
B.Z,178,2,G.Z,0,HK,0,182,1993,11,178
B.Z,145,3,G.Z,58,HK,0,157,1993,11,87
B.Z,152,4,G.Z,125,HK,3,165,1993,11,24
B.Z,0,5,G.Z,0,HK,0,1,1993,11,0
B.Z,1,6,G.Z,0,HK,0,1,1993,11,1
B.Z,18,7,G.Z,2,HK,0,21,1993,11,16
B.Z,150,8,G.Z,75,HK,6,153,1993,11,69
B.Z,162,9,G.Z,101,HK,0,164,1993,11,61
B.Z,119,10,G.Z,9,HK,0,150,1993,11,110
B.Z,48,11,G.Z,10,HK,27,61,1993,11,11
B.Z,34,12,G.Z,4,HK,0,41,1993,11,30
B.Z,158,13,G.Z,108,HK,0,160,1993,11,50
B.Z,50,14,G.Z,20,HK,6,60,1993,11,24
B.Z,122,15,G.Z,118,HK,0,123,1993,11,4
B.Z,8,16,G.Z,5,HK,0,8,1993,11,3
B.Z,5,17,G.Z,0,HK,2,5,1993,11,3
B.Z,33,18,G.Z,0,HK,0,33,1993,11,33
B.Z,2,19,G.Z,0,HK,0,2,1993,11,2
B.Z,61,20,G.Z,6,HK,0,66,1993,11,55
B.Z,4,21,G.Z,1,HK,0,4,1993,11,3
B.Z,19,22,G.Z,1,HK,0,21,1993,11,18
B.Z,1,16,G.Z,1,HK,0,8,1994,1,0
B.Z,14,22,G.Z,14,HK,0,21,1994,1,0
B.Z,26,12,G.Z,13,HK,10,41,1994,2,3
B.Z,155,13,G.Z,143,HK,0,160,1994,2,12
B.Z,7,16,G.Z,6,HK,1,8,1994,2,0
B.Z,18,22,G.Z,16,HK,0,21,1994,2,2
B.Z,142,4,G.Z,133,HK,0,165,1994,3,9
B.Z,28,12,G.Z,13,HK,10,41,1994,3,5
B.Z,157,13,G.Z,143,HK,0,160,1994,3,14
B.Z,7,16,G.Z,6,HK,1,8,1994,3,0
B.Z,4,21,G.Z,2,HK,0,4,1994,3,2
B.Z,17,22,G.Z,11,HK,0,21,1994,3,6
B.Z,144,4,G.Z,135,HK,0,165,1994,4,9
B.Z,29,12,G.Z,13,HK,9,41,1994,4,7
B.Z,155,13,G.Z,143,HK,0,160,1994,4,12
B.Z,7,16,G.Z,5,HK,1,8,1994,4,1
B.Z,5,17,G.Z,1,HK,2,5,1994,4,2
B.Z,2,19,G.Z,0,HK,0,2,1994,4,2
B.Z,4,21,G.Z,1,HK,0,4,1994,4,3
B.Z,17,22,G.Z,6,HK,0,21,1994,4,11
B.Z,145,4,G.Z,136,HK,0,165,1994,5,9
B.Z,1,6,G.Z,1,HK,0,1,1994,5,0
B.Z,33,11,G.Z,4,HK,29,61,1994,5,0
B.Z,29,12,G.Z,4,HK,0,41,1994,5,25
B.Z,157,13,G.Z,126,HK,0,160,1994,5,31
B.Z,6,16,G.Z,5,HK,0,8,1994,5,1
B.Z,5,17,G.Z,0,HK,2,5,1994,5,3
B.Z,2,19,G.Z,0,HK,0,2,1994,5,2
B.Z,4,21,G.Z,1,HK,0,4,1994,5,3
B.Z,19,22,G.Z,4,HK,0,21,1994,5,15
B.Z,142,3,G.Z,61,HK,0,157,1994,6,81
B.Z,149,4,G.Z,125,HK,3,165,1994,6,21
B.Z,1,6,G.Z,1,HK,0,1,1994,6,0
B.Z,39,11,G.Z,4,HK,35,61,1994,6,0
B.Z,30,12,G.Z,4,HK,0,41,1994,6,26
B.Z,157,13,G.Z,118,HK,0,160,1994,6,39
B.Z,120,15,G.Z,118,HK,0,123,1994,6,2
B.Z,6,16,G.Z,5,HK,0,8,1994,6,1
B.Z,5,17,G.Z,0,HK,2,5,1994,6,3
B.Z,2,19,G.Z,0,HK,0,2,1994,6,2
B.Z,4,21,G.Z,1,HK,0,4,1994,6,3
B.Z,19,22,G.Z,4,HK,0,21,1994,6,15
B.Z,7,0,G.Z,2,HK,0,7,1994,7,5
B.Z,143,3,G.Z,61,HK,0,157,1994,7,82
B.Z,151,4,G.Z,127,HK,3,165,1994,7,21
B.Z,1,6,G.Z,1,HK,0,1,1994,7,0
B.Z,162,9,G.Z,107,HK,2,164,1994,7,53
B.Z,41,11,G.Z,3,HK,36,61,1994,7,2
B.Z,31,12,G.Z,4,HK,0,41,1994,7,27
B.Z,157,13,G.Z,117,HK,0,160,1994,7,40
B.Z,120,15,G.Z,118,HK,0,123,1994,7,2
B.Z,6,16,G.Z,5,HK,0,8,1994,7,1
B.Z,5,17,G.Z,0,HK,2,5,1994,7,3
B.Z,2,19,G.Z,0,HK,0,2,1994,7,2
B.Z,4,21,G.Z,1,HK,0,4,1994,7,3
B.Z,19,22,G.Z,2,HK,0,21,1994,7,17
B.Z,7,0,G.Z,2,HK,0,7,1994,8,5
B.Z,145,3,G.Z,62,HK,0,157,1994,8,83
B.Z,152,4,G.Z,128,HK,3,165,1994,8,21
B.Z,0,5,G.Z,0,HK,0,1,1994,8,0
B.Z,1,6,G.Z,1,HK,0,1,1994,8,0
B.Z,18,7,G.Z,2,HK,0,21,1994,8,16
B.Z,162,9,G.Z,107,HK,2,164,1994,8,53
B.Z,42,11,G.Z,4,HK,35,61,1994,8,3
B.Z,33,12,G.Z,4,HK,0,41,1994,8,29
B.Z,157,13,G.Z,114,HK,0,160,1994,8,43
B.Z,121,15,G.Z,119,HK,0,123,1994,8,2
B.Z,7,16,G.Z,5,HK,0,8,1994,8,2
B.Z,5,17,G.Z,0,HK,2,5,1994,8,3
